,College Code,College Name,Category Name,University,District,Zone,Group,branch,Total No of students,1st year,2nd year,3rd year,4th year
2785,9177,"Thiagarajar College of Engineering, Madurai",Govt. Aided,ANNA UNIVERSITY,MADURAI,Zone XXII : Madurai,5.0,B.E Electrical and Electronics Engineering,284,0,0,143,141
2786,9201,BHARATH NIKETAN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,82,29,21,24,8
2787,9201,BHARATH NIKETAN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,47,47,0,0,0
2788,9201,BHARATH NIKETAN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,117,30,23,48,16
2789,9201,BHARATH NIKETAN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,156,51,54,33,18
2790,9201,BHARATH NIKETAN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,68,12,16,29,11
2791,9201,BHARATH NIKETAN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.Tech Information Technology,99,54,27,18,0
2792,9201,BHARATH NIKETAN ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Civil Engineering,47,2,15,17,13
2793,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,124,37,29,28,30
2794,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Civil Engineering,12,0,0,0,12
2795,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,60,60,0,0,0
2796,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,229,60,59,57,53
2797,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,85,18,32,0,35
2798,9202,CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,195,60,44,52,39
2799,9203,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,164,8,47,83,26
2800,9203,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,73,6,16,41,10
2801,9203,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,152,42,41,41,28
2802,9203,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,,2,0,0,2,0
2803,9203,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,106,7,32,50,17
2804,9203,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,203,49,60,60,34
2805,9203,CHRISTIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Information Technology,101,21,29,32,19
2830,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,61,61,0,0,0
2831,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Information Technology,32,32,0,0,0
2832,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,71,14,15,30,12
2833,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,269,63,94,48,64
2834,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,112,31,30,36,15
2835,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,285,126,61,53,45
2836,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,,1,0,1,0,0
2837,9208,N P R COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,148,31,36,46,35
2838,9209,N.S.N. College of Engineering and Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,191,13,82,72,24
2839,9209,N.S.N. College of Engineering and Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,156,72,32,19,33
2840,9209,N.S.N. College of Engineering and Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Civil Engineering,58,8,19,19,12
2841,9209,N.S.N. College of Engineering and Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,198,57,58,42,41
2842,9209,N.S.N. College of Engineering and Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,110,13,40,36,21
2843,9210,Nadar Saraswathi College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,133,25,51,29,28
2844,9210,Nadar Saraswathi College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Civil Engineering,81,25,30,10,16
2845,9210,Nadar Saraswathi College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,240,60,60,61,59
2846,9210,Nadar Saraswathi College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,23,23,0,0,0
2847,9210,Nadar Saraswathi College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,89,31,29,20,9
2848,9210,Nadar Saraswathi College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,179,59,32,46,42
2849,9210,Nadar Saraswathi College of Engineering and Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.Tech Information Technology,26,26,0,0,0
2850,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,228,0,92,70,66
2851,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Biomedical Engineering,154,0,57,46,51
2852,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,735,0,255,205,275
2853,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,266,0,83,85,98
2854,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Information Technology,521,0,189,168,164
2855,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,727,0,252,242,233
2856,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,363,0,94,107,162
2857,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,,1,0,1,0,0
2858,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,118,0,63,55,0
2859,9213,PSNA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Computer Science and Business System,111,0,63,48,0
2860,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,132,44,57,4,27
2861,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Arch Architecture,20,0,1,8,11
2862,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Automobile Engineering,22,2,8,7,5
2863,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,29,0,0,15,14
2864,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,7,1,6,0,0
2865,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Agriculture Engineering,19,18,1,0,0
2866,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Agriculture Engineering,135,0,54,50,31
2867,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Aeronautical Engineering,38,9,6,3,20
2868,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Biomedical Engineering,98,40,15,19,24
2869,9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,43,6,0,27,10
2870,9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,57,15,16,18,8
2871,9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,90,8,23,44,15
2872,9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,80,43,29,6,2
2873,9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Petrochemical Engineering,13,3,4,0,6
2874,9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Textile Technology,82,10,28,32,12
2875,9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,143,48,55,20,20
2876,9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,228,18,76,84,50
2877,9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,568,32,164,260,112
2878,9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,164,22,60,47,35
2879,9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechatronics Engineering,1,0,0,1,0
2880,9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,218,60,58,54,46
2881,9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,248,75,67,47,59
2900,9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Electrical and Electronics Engineering,115,18,54,31,12
2901,9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Civil Engineering,65,2,29,23,11
2902,9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Electronics and Communication Engineering,94,43,18,15,18
2903,9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Mechanical Engineering,112,7,58,27,20
2904,9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Computer Science and Engineering,190,60,59,37,34
2905,9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,18,7,4,1,6
2906,9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,7,2,4,0,1
2907,9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,3,0,2,0,1
2908,9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,3,3,0,0,0
2909,9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,8,0,8,0,0
2910,9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Computer Science and Engineering,100,42,29,6,23
2911,9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Mechanical Engineering,48,9,6,9,24
2912,9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Electrical and Electronics Engineering,28,3,9,6,10
2913,9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Civil Engineering,25,4,3,0,18
2914,9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Electronics and Communication Engineering,47,23,7,8,9
2915,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Computer Science and Business Systems,28,28,0,0,0
2916,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,142,22,54,22,44
2917,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Automobile Engineering,18,0,0,0,18
2918,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,240,61,66,58,55
2919,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,168,26,39,55,48
2920,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,29,29,0,0,0
2921,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,443,127,114,87,115
2922,9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,53,0,15,23,15
2923,9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Civil Engineering,38,7,3,15,13
2924,9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,72,27,21,14,10
2925,9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,204,56,55,52,41
2926,9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,116,28,38,25,25
2927,9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,150,51,45,25,29
2928,9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,104,8,48,25,23
2929,9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,66,7,31,9,19
2930,9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,153,55,37,31,30
2931,9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering (Tamil Medium),8,4,3,1,0
2932,9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,104,28,50,15,11
2933,9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering (Tamil Medium),15,5,6,1,3
2934,9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,,1,0,0,0,0
2935,9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,192,57,57,35,43
2936,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Biotechnology,206,54,53,52,47
2937,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Information Technology,628,179,191,149,109
2938,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,741,186,196,175,184
2939,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Biomedical Engineering,209,56,46,51,56
2940,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Computer and Communication Engineering,28,28,0,0,0
2941,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,,2,0,0,2,0
2942,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Civil Engineering,81,16,18,19,28
2943,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Computer Science and Business Systems,54,54,0,0,0
2944,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,337,74,64,89,110
2945,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,707,174,202,151,180
2946,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Computer Science and Business System,1,1,0,0,0
2947,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Chemical Engineering,158,20,40,56,42
2948,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,162,101,61,0,0
2949,9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,231,48,66,59,58
2950,9230,"Arulmurugan College Of Engineering, Karur",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,81,4,51,10,16
2951,9230,"Arulmurugan College Of Engineering, Karur",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,40,2,23,6,9
